Timestamp,Time,Source,Bt-med,Bt-min,Bt-max,Bx-med,Bx-min,Bx-max,By-med,By-min,By-max,Bz-med,Bz-min,Bz-max,Phi-mean,Phi-min,Phi-max,Theta-med,Theta-min,Theta-max,Dens-med,Dens-min,Dens-max,Speed-med,Speed-min,Speed-max,Temp-med,Temp-min,Temp-max
1/28/2023,12:00:00,1,4.68,2.28,5.43,-1.76,-4.82,2.38,2.97,-1.57,5.19,0.28,-3.86,4.44,119.79,39.57,276.9,3.63,-65.31,65.47,10.14,9.28,11.82,534.3,504.8,567.7,365458,264987,455588
1/28/2023,18:00:00,1,4.48,3.13,5.36,-2.1,-4.44,2.7,2.91,-1.24,4.64,1.54,-3.01,3.83,118.25,23.58,344.97,20.35,-46.26,59.9,9.48,7.7,10.58,522.9,494.8,550.9,280532,213842,399913
1/29/2023,0:00:00,1,3.45,1.13,4.92,-1.01,-3.55,1.91,1.61,-2.18,4.21,0.69,-1.94,4.16,117.92,8.87,342.33,12.69,-33.55,82.53,9.12,8.06,10.51,496.8,477.9,520.6,235099,174336,332100
1/29/2023,6:00:00,1,3.87,1.9,5.25,2.39,-2.93,3.98,1.7,-1.17,4.26,1.38,-1.99,3.53,49.18,2,359.01,21.65,-33.62,58.86,9.55,7.82,11.62,504.1,471.9,518.4,226952,171820,372574
1/29/2023,12:00:00,1,4,1.32,4.76,-2.33,-4.11,3.27,1.26,-2.37,4.13,-0.5,-3.43,2.91,142.3,33.53,276.84,-7.93,-57.73,67.78,8.17,6.95,9.52,474.5,459.3,501.1,205222,161827,263219
1/29/2023,18:00:00,1,3.22,2.15,3.99,-2.76,-3.9,3.32,0.14,-1.83,2.45,-0.03,-1.48,1.65,170.34,58.98,340.41,-0.52,-29.29,37.97,8.12,7.11,9.12,474.6,450.8,482.8,222006,86639,261143
1/30/2023,0:00:00,1,3.54,3.28,4.4,3.47,3.24,4.02,-0.1,-1.42,1.15,0.09,-0.79,1.73,359.32,0.38,359.83,1.44,-13.05,23.56,5.99,5.13,9.07,440.8,427.7,461.1,110849,78672,154168
1/30/2023,6:00:00,1,4.44,3.16,4.96,3.88,2.76,4.77,0.89,-1.73,2.65,-0.46,-1.92,1.5,9.95,0.14,359.54,-6.14,-29.42,19.65,7.28,5.09,8.68,409.3,394.6,431.4,62956,47262,120391
1/30/2023,12:00:00,1,5.57,4.27,7.36,4.48,-5.83,5.33,1.09,-2.04,4.28,2.83,0.45,6.3,32.56,1.11,359.21,29.73,5.25,74.32,13.33,7.03,16.94,394.9,381.4,403,59620,16565,84787
1/30/2023,18:00:00,1,6.77,4.01,8.57,3.03,-6.38,7.91,0.08,-4.81,5.12,1.61,-6.04,5.9,7.35,0.99,357.88,11.26,-72.76,71.41,9.44,6.85,15.57,464.3,375,504.8,174237,41694,332314
1/31/2023,0:00:00,1,7.24,1.28,8.97,5.06,-2.22,8.1,-3.41,-6.36,1.31,-1.93,-5.8,3.21,328.23,15.03,356.9,-17.89,-58.81,31.04,10.18,6.65,12.99,474.9,446.5,496.4,189123,133172,284661
1/31/2023,6:00:00,1,7.09,6.54,8.09,6.33,2.94,7.38,-1.93,-4.38,0.92,1.53,-5.68,5.59,344.15,0.46,359.49,12.84,-51.95,49.27,11.59,7.97,13.45,489.6,473,506.2,277201,189902,340039
1/31/2023,12:00:00,1,6.55,3.55,7.23,2.75,-3.6,6.47,-3.39,-6.59,5.17,-2.5,-6.22,2.6,310.74,9.58,355.26,-23.76,-77.85,23.02,10.91,2.61,12.83,485.9,460.1,525.6,304155,82335,440689
1/31/2023,18:00:00,1,3.32,2.34,4.76,2.8,-1.21,4.46,-0.91,-2.6,2.5,-0.71,-2.08,1.71,341.25,3.34,355.07,-12.32,-43.7,25.02,4.86,3.79,9.61,459.1,443,493.2,167724,105213,375473
2/1/2023,0:00:00,1,3.67,2.67,4.36,2.45,1.28,3.08,-2.07,-2.8,-1.43,-1.23,-3.53,-0.09,318.45,302.04,330.44,-20.4,-54.14,-1.59,3.94,3.03,6.53,421.6,368.1,477.4,99972,6020,285996
2/1/2023,6:00:00,1,3.2,1.53,4.01,2.06,-0.23,2.96,-1.7,-2.8,-0.27,-0.7,-2.41,0.78,319.37,239.75,342.08,-12.54,-80.43,18.06,4.47,3.31,7.42,361.2,351.3,366.8,6825,5000,20434
2/1/2023,12:00:00,1,3.07,1.98,10.51,2.44,1.29,5.34,-2.06,-7.97,-0.28,0.15,-10.08,5.17,319.45,280.16,353.08,2.55,-70.68,36.77,9.73,6.43,23.55,349.7,343.6,393.5,11026,6574,67844
2/1/2023,18:00:00,1,8.24,6.52,11.01,4.26,-0.59,8.34,-5.59,-9.24,-0.65,-3.35,-8.82,3.44,311.94,258.84,353.92,-25.57,-65.68,27.59,6.62,4.86,10.61,428.4,397.5,439.4,169054,58838,255137
2/2/2023,0:00:00,1,6.15,4.92,7.11,4.2,0.11,6.38,-3.84,-5.75,-1.45,0.5,-3.89,4.47,313.37,271.14,346.81,4.5,-38.12,57.7,5.56,3.07,7.25,422.4,404.1,435.8,149128,63653,233051
2/2/2023,6:00:00,1,5.73,4.94,6.18,1.72,-0.61,3.06,-4.99,-5.79,-1.29,0.79,-3.46,4.95,289.51,262.88,312.72,8.01,-40.27,75.03,4.12,3.38,5.29,417,408.2,423.5,138766,59018,154624
2/2/2023,12:00:00,1,5.44,3.78,5.87,2.84,-2.06,4.65,-3.9,-4.99,-2.15,1.72,-2.01,4.73,299.72,240.79,333.01,18.24,-23.12,61.04,3.91,1.99,6.5,424.8,415.8,484.6,147020,118809,447679
2/2/2023,18:00:00,1,4.14,3.12,6.04,2.88,-0.23,4.55,-2,-5.58,1.76,-1.62,-3.96,2.31,325.93,1.4,358.47,-23.74,-55.54,33.36,3.59,0.77,8,418,316.3,470,58203,6716,247029
2/3/2023,0:00:00,1,5.62,4.58,6.11,1.4,-1.01,3.64,-4.02,-5.7,5.55,-1.3,-4.51,5.54,309.4,52.75,324.36,-13.59,-55.81,72.22,5.43,3.79,7.9,336.6,325.5,347.1,20754,14332,27495
2/3/2023,6:00:00,1,6.39,4.9,9.84,2.55,-2.34,5.75,-3.27,-9.4,3.94,4.31,-1.36,8.41,317.9,3.08,356.92,41.88,-8.18,73.2,4.48,1.34,9.87,352.2,330.4,370.6,51137,13571,134305
2/3/2023,12:00:00,1,10.43,9.11,10.99,-1.92,-5.24,5.38,-8.57,-10.39,-4.77,-5.46,-8.08,2.93,260.34,228.56,305.37,-31.18,-55.19,17.12,8.9,5.9,11.29,363.8,342.8,376.3,21917,14918,52939
2/3/2023,18:00:00,1,6.97,3.79,9.73,1.83,-1.88,6.56,-1.37,-4.8,7.38,3.33,-4.93,7.76,0.43,9.65,351.85,28.73,-68.25,78.2,8.02,4.77,11.01,341.7,328.5,358.2,48596,26731,72024
2/4/2023,0:00:00,1,6.49,4.53,7.59,2.01,-3.53,6.29,-2.31,-5.65,3.21,-3.22,-6.76,3.34,313.88,6.3,346.14,-29.74,-69.67,43.9,5.45,1.7,6.96,336.2,308,472.1,37280,7866,449083
2/4/2023,6:00:00,1,6.14,5.36,6.87,3.9,-2.05,5.52,4.22,-3.03,5.91,-1.11,-4.12,4.49,39.58,1.69,359.48,-9.97,-46.8,45.49,3.77,1.54,24.54,314.9,291.9,465.9,70213,6867,1509913
2/4/2023,12:00:00,1,5.57,4.54,6.64,3.01,-0.79,4.94,-0.2,-4.54,5.06,1.85,-4.44,5.75,4.94,1,358.26,21.51,-54.41,86.1,1.7,1.05,3.59,324.2,311.7,419.3,17394,7242,138393
2/4/2023,18:00:00,1,5.05,2.52,6.48,3.4,-2,5.1,-0.23,-4.22,4.13,2.41,-4.25,5.51,349.99,1.09,359.05,35.91,-79.05,69.83,1.86,0.81,4.15,326.4,307.4,408.2,24730,5000,191190
2/5/2023,0:00:00,1,5.12,3.41,5.54,-0.6,-3.38,3.46,-4.36,-5.25,-1.28,-0.25,-4.63,2.91,263.3,221.54,312.77,-2.87,-69.94,34.06,3.37,1.14,5.63,375,332.4,397.4,93515,11519,181248
2/5/2023,6:00:00,1,6.06,5.16,6.71,2.31,-2.62,4.55,-5.22,-6.25,-3.43,0,-2.86,3.58,286.25,241.2,315.96,-0.01,-28.39,36.67,3.26,0.98,6.53,347.3,328.6,373.3,34132,7190,98627
2/5/2023,12:00:00,1,7.06,5.39,8.62,3.34,-1.87,6.02,-5.51,-7.23,2.2,0.75,-5.23,8.44,308.09,4.35,351.75,6.33,-59.93,80.28,7.27,4.04,12.38,344,335.2,376.2,27767,13933,114074
2/5/2023,18:00:00,1,10.03,6.61,11.26,5.87,-2.94,10.46,-0.62,-8.24,9.78,3.3,-8.67,10.43,358.1,0.85,359.16,18.9,-81.11,85.01,11.48,8.25,18.85,350.4,333.7,375.9,78262,44776,113371
2/6/2023,0:00:00,1,10.41,4.93,12.76,2.51,-2.19,5.57,-8.08,-11.76,11.63,-2.52,-11.09,6.02,307.4,4.12,345.48,-15.3,-83.27,34.78,10.6,8.02,15.68,403.1,368,417.3,153033,58642,196768
2/6/2023,6:00:00,1,9.96,5.3,12.55,3.5,-3.74,9.27,-6.38,-11.21,5.57,0.52,-10.47,7.24,301.39,10.85,351.66,3.3,-82.4,59.86,10.79,7.83,14.3,423.8,395.3,455.2,157377,91576,225604
2/6/2023,12:00:00,1,8.81,6.45,9.97,5.48,-3.71,8.88,-4.64,-7.88,3.62,-0.91,-8.28,7.04,327.51,1.63,358.01,-5.93,-74.93,50.54,9.45,6.67,12.91,434.6,419.3,479.1,155269,98646,214200
2/6/2023,18:00:00,1,9.46,3.73,11.1,3.7,-6.44,9.37,-1.91,-7.52,6.53,-2.09,-9.03,6.63,354.2,12.49,355.68,-15.1,-78.42,52.86,11.89,9.25,14.17,486.2,439.6,518.5,225769,160310,311435
2/7/2023,0:00:00,1,9.55,6.89,11.34,6.1,-4.28,10.72,-4.55,-9.46,1.58,-0.95,-10.17,7.5,321.8,1.44,352.98,-5.47,-77.16,76.42,12.43,3.23,14.73,509.8,471.8,592.4,276182,117127,490183
2/7/2023,6:00:00,1,8.25,7.11,9.01,3.88,-2.4,7.65,-5.31,-8.3,1.45,-2.93,-7.86,6.78,305.04,11.34,349.39,-20.58,-76.54,56.46,3.97,0.22,9.64,509,485.9,590.4,147094,6224,281682
2/7/2023,12:00:00,1,7.17,6.21,8.33,2.88,-4.22,7.72,-5.64,-7.74,-1.21,-1.53,-5.97,1.73,294.02,205.9,343.4,-11.94,-56.18,14.43,10.26,0.61,13.08,518.1,484.6,583.8,301273,11085,420047
2/7/2023,18:00:00,1,5.98,5.01,6.86,3.62,-0.21,6.19,-3.75,-5.99,2.61,-1.32,-6.21,2.31,317.16,6.52,355.95,-12.61,-74.36,25.89,11.59,5.8,13.84,514.2,489.9,543.6,309445,146651,412924
2/8/2023,0:00:00,1,7,5.56,7.97,4.36,-1.41,6.64,-4.03,-6.81,1.29,-1.65,-6.74,3.5,316.29,6.78,355.65,-14.19,-70.21,27.06,12.73,9.31,14.59,512.9,497.6,558,300843,203952,444769
2/8/2023,6:00:00,1,8.32,5.96,10.2,3.29,-1.37,8.96,-6.32,-9.39,3.93,-1.35,-6.99,7.33,305.76,3.59,349.79,-9.85,-66.45,66.56,11.23,0.18,14.62,532.4,507,592,288307,5000,471281
2/8/2023,12:00:00,1,6.1,3.09,6.97,3.4,-0.87,6.32,-2.87,-6.64,4.23,0.77,-4.16,3.61,328.34,0.86,357.72,7.66,-49.94,34.05,0.3,0.11,1.85,587.1,534.9,600.3,7677,5000,89793
2/8/2023,18:00:00,1,5.14,2.6,7.41,-1.09,-5.02,4.36,-2.31,-6.46,4.37,-2.63,-4.98,2.12,251.35,11.18,352.88,-29.26,-79.65,23.6,0.57,0.1,11.66,580.2,513.1,601.4,12363,5000,397231
2/9/2023,0:00:00,1,7.06,1.96,8.17,-2.3,-5.6,4.47,-3.57,-7.07,5.26,-1.58,-7.64,5.07,262.61,1.38,351.2,-13.6,-74.69,66.24,1.68,0.46,12.75,539.7,490.5,584.1,43692,5000,442842
2/9/2023,6:00:00,1,4.87,3.65,5.67,3.93,-4.09,5.59,-1.39,-4.55,3.02,0.28,-3.44,2.92,319.95,0.52,359.35,3.43,-49.26,35.67,1.61,0.45,11.37,520,495.2,584.9,47228,5000,484951
2/9/2023,12:00:00,1,4.84,2.64,6.7,2,-3.82,4.9,-2.32,-4.15,2.37,0.3,-5.88,5.37,292,36.41,340.73,4.27,-77.21,76.44,3.96,1.67,12.35,496.9,488.5,529.4,136272,89578,400144
2/9/2023,18:00:00,1,6.53,4.08,7.68,-1.84,-4.19,3.91,-1.28,-4.32,3.82,-5.58,-7.46,-1.8,214.31,91.49,327.89,-60.86,-79.38,-23.97,9.09,4.5,11.74,480.1,436.7,522.2,225516,115804,377291
2/10/2023,0:00:00,1,5.53,4.08,7.29,-4.4,-5.4,-1.04,-0.78,-4.36,4.44,-2.37,-5.82,0.91,184.7,115.74,249.95,-26.59,-58.97,10.05,8.85,6.05,11.48,490.1,465.5,505.8,236129,153092,293038
2/10/2023,6:00:00,1,4.88,3.43,6.78,0.12,-4.92,6.36,-2.16,-5.27,3.74,-1.44,-4.49,3.84,289.65,3.12,356.39,-17.83,-65.9,46.34,8.67,6.85,10.8,480.1,465.4,500.6,213581,158142,251960
2/10/2023,12:00:00,1,5.03,2.75,6.68,2.74,-3.77,5.18,-2.65,-6.37,2.39,-0.55,-4.94,3.05,308.01,4.89,357.64,-5.74,-73.48,32.63,4.07,2.37,9.97,494.1,479.3,513.5,166240,92888,254416
2/10/2023,18:00:00,1,4.67,3.59,5.82,-1.53,-5.24,3.49,-1.54,-4.9,2.09,-3.14,-5.23,-0.1,221.43,11.49,277.26,-44.6,-78.22,-1.11,10.63,4.1,12.25,523.9,486.7,544.7,262710,137863,420371
2/11/2023,0:00:00,1,4.81,2.81,5.47,-3.42,-5.13,3.43,-1.49,-3.62,1.33,-2.46,-3.9,1.13,202.16,143.24,317.39,-31.03,-72.56,13.89,10.69,8.87,12.51,500,462.8,526.6,184339,109358,257149
2/11/2023,6:00:00,1,5.54,4.62,6.58,-1.88,-4.66,0.82,-3.58,-5.81,4.13,-2.47,-5.36,2.82,231.78,89.27,279.03,-27.12,-70.02,31.17,8.55,6.08,10.89,485.5,476,499.2,178022,142737,239217
2/11/2023,12:00:00,1,6.17,4.82,7.13,2.94,-0.6,5.66,-3.1,-6.44,2.78,3.44,-1.95,5.38,314.31,2.34,355.31,36.08,-19.66,72.69,6.3,4.67,8.02,487.5,472.8,504.7,218095,148425,308472
2/11/2023,18:00:00,1,5.4,4.33,6.08,1.88,-5.52,5.03,-2.38,-4.92,0.97,2.37,-3.13,4.78,290.79,2.06,359.34,26.82,-33.82,60.48,5.36,3.32,10.43,489.8,480.9,527.6,171498,133228,453790
2/12/2023,0:00:00,1,3.8,1.82,5.49,1.36,-2.87,4.23,-1.66,-4.79,1.74,-1.82,-4.86,2.36,310.86,6.28,354.91,-35.83,-80.89,36.5,6.41,3.92,7.42,476.7,469.4,489.3,183623,140121,367881
2/12/2023,6:00:00,1,3.67,2.11,4.52,0.14,-2.74,2.98,-2.07,-4,1.24,-1.49,-4.25,1.93,275.95,6.75,356.45,-21.41,-77.01,38.62,6.6,4.97,8.03,471.2,463.4,495.1,189689,146838,290628
2/12/2023,12:00:00,1,3.93,2.63,4.11,3.03,-0.85,3.98,-1.49,-3.68,0.25,-1.78,-2.88,1.12,324.16,1.41,358.87,-27.07,-48.3,22.12,6.36,5.05,7.24,470,464.9,480.5,205881,156798,320330
2/12/2023,18:00:00,1,3.81,1.67,4.07,2.93,-1.27,3.82,-0.77,-2.16,1.52,-2.11,-3.5,-0.02,343.57,1.06,358.3,-34.29,-64.56,-0.26,4.91,2.47,7.04,452.8,403.1,478,121874,42093,317333
2/13/2023,0:00:00,1,1.89,0.84,2.32,-0.94,-1.6,0.64,0.87,0.02,1.8,-0.99,-2.17,-0.13,134.19,38.45,178.6,-33.03,-70.38,-6.54,5.75,4.28,8.04,384.9,367.4,409.8,35770,24708,85262
2/13/2023,6:00:00,1,2.4,1.39,2.99,-0.18,-1.34,1.44,0.59,-0.96,1.76,-2.17,-2.91,-0.32,106,20.7,254.36,-69.87,-86.39,-10.29,4.14,2.56,6.12,362.3,353.3,383.4,14051,9356,39549
2/13/2023,12:00:00,1,2.07,1.46,4.64,-0.58,-3.59,0.38,1.41,-0.04,2.58,-1.28,-2.06,1.33,115.78,68.36,328.67,-33.44,-81.67,41.16,8.84,5.43,12.24,351.6,341.1,353.9,13843,8061,14952
2/13/2023,18:00:00,1,4.49,3.44,5.04,-2.76,-3.61,-0.48,3.2,1.61,3.87,1.33,-1.99,2.98,130.25,102.49,143.14,17.79,-24.68,57.46,3.36,1.31,10.07,371.8,337.2,409.9,19047,5000,208953
2/14/2023,0:00:00,1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/14/2023,6:00:00,-1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/14/2023,12:00:00,1,6.79,5.35,7.29,-5.72,-6.61,-4.54,0.37,-1,2.66,-3.02,-4.25,-0.81,174.72,153.3,188.49,-26.91,-38.65,-7.71,1.8,1.09,5.35,338.9,330.1,370.1,12117,5000,159047
2/14/2023,18:00:00,1,5.69,4.08,7.9,-4.11,-6.19,-2.6,0.49,-2.45,4.9,-2.89,-6.28,2.51,169.08,122.11,206.88,-36.71,-55.07,26.01,6.09,1.51,24.34,319.9,314.7,357.4,18305,5000,71696
2/15/2023,0:00:00,1,6.68,5.74,11.09,-4.18,-6.62,3.5,0.79,-4.36,3.92,-4.23,-10.96,0.61,160.43,12.93,349.43,-42.48,-86.4,5.19,19.02,11.59,26.55,345.4,335.5,355.1,45507,20142,85104
2/15/2023,6:00:00,1,10.62,6.09,13.14,-0.08,-5.42,8.22,2.12,-5.63,9.78,-8.94,-10.97,-0.74,124.73,26.48,234.25,-57.65,-82.69,-5.44,17.73,6.9,29.48,340.1,329.3,352.1,24883,12793,43574
2/15/2023,12:00:00,1,10.17,8.18,11.42,-3.37,-6.13,0.22,-4.41,-10.05,4.11,-8.54,-10.25,-0.73,226.57,87.11,261.52,-55.45,-84.43,-4.04,10.52,5.45,15.46,325.4,318.2,332.6,24338,17867,31071
2/15/2023,18:00:00,1,11.16,9.68,13.85,-5.32,-8.05,2.57,-5.7,-8.94,3.21,-4.87,-11.27,13.43,223.09,39.63,241.14,-29.03,-76.88,77.56,5.88,2.65,16.32,323.3,311.5,334.9,25305,15679,58259
2/16/2023,0:00:00,1,15.57,12.5,20.22,-3.87,-10.68,-0.18,10.82,-9.58,17.53,5.05,-16.86,14.99,147.17,91.19,262.33,16.45,-60.74,73.72,17.93,5.7,31.5,353,328.4,399.5,41244,20068,92049
2/16/2023,6:00:00,1,19.44,15.38,22.37,-8.33,-12.87,-0.89,15.53,4.52,20.5,-2.44,-18.27,12.48,118.24,94.61,156.78,-7.4,-60.59,47.4,7.62,3.05,15.54,435.3,384.7,477.8,144250,37601,388103
2/16/2023,12:00:00,1,13.86,8.72,20.4,-5.3,-10.62,6.96,10.44,-11.68,18.49,0.98,-16.77,8.29,133.16,62.32,266.84,5.26,-74.43,44.51,8.01,2.95,13.72,449,420.9,485.2,214859,94527,325861
2/16/2023,18:00:00,1,13.44,11.41,15.18,-7.98,-12.69,-0.64,8.27,-9.01,13.36,5.56,-4.98,11.63,140.21,92.72,234,25.15,-21.34,62.69,7.36,1.8,9,484.1,443.4,505.2,274427,71744,304028
2/17/2023,0:00:00,1,6.31,4.92,14.87,-3.73,-8.65,4.53,4.23,-2.35,11.55,0.75,-5.54,12.95,125.47,37.19,200.98,6.13,-53.12,66.4,6.54,4.37,15.75,502.1,452,556.6,231212,124172,620258
2/17/2023,6:00:00,1,5.14,4.83,6.06,-4.09,-5.46,0.46,1.96,-1.92,5.13,0.65,-4.64,5.58,155.02,81.85,241.16,7.12,-57.62,81.67,6.8,5.03,9.44,492.3,487.1,545.8,237853,183283,352201
2/17/2023,12:00:00,1,4.49,4.03,4.9,-3.25,-4.33,-0.52,2.84,0.95,4.04,0.75,-2.09,2.9,137.73,96.93,165.62,9.28,-28.23,40.39,7.05,5.83,8.13,484.5,471.9,493.3,258697,222329,390896
2/17/2023,18:00:00,1,4.59,4.05,5.01,-2.56,-4.4,2.25,2.31,-1.08,4.39,2.3,-1.8,4.6,135.35,59.01,202.24,30.23,-26.97,75.21,7.36,4.85,8.94,478.7,446.7,492.9,304743,146562,447177
2/18/2023,0:00:00,1,4.9,3.77,5.41,-1.75,-4.45,1.18,3.94,-0.15,5.25,0.76,-3.73,3.74,119.75,73.99,181.73,9.03,-48.15,49.72,5.32,3.51,7.44,435.3,416.6,458.4,120764,62914,411812
2/18/2023,6:00:00,1,4.85,3.36,5.32,-1.56,-4.09,0.97,3.57,-0.81,5.12,1.81,-3.24,4.02,118.58,74.33,201.68,22.38,-67.88,71.79,5.07,3.65,7.47,427.8,408.9,454.5,103342,51384,172617
2/18/2023,12:00:00,1,4.91,4.03,5.53,-0.55,-4.81,1.59,4.02,-0.36,5.24,0.46,-4.87,4.43,101.99,64.62,181.08,5.39,-76.19,58.91,6.55,4.78,7.95,437.6,418.2,457.3,104481,74439,142108
2/18/2023,18:00:00,1,4.46,3.56,5.48,0.91,-4.18,4.9,3.2,-3.33,4.52,-0.67,-3.92,3.73,81,6.36,347.89,-8.48,-58.03,65.35,5.04,4.29,8.29,425.3,405.4,458,90333,53337,192220
2/19/2023,0:00:00,1,4.35,3.43,4.63,-0.57,-3.65,1.66,3.89,-0.8,4.42,-1.11,-3.46,3.01,105.42,36.41,192.48,-15.38,-55.97,61.9,4.39,1.77,5.65,393.5,373,421.7,74462,26616,102035
2/19/2023,6:00:00,1,4.83,4.05,5.59,-1.07,-3.45,2.5,4.11,-0.61,5.26,-0.76,-4.87,3.93,102.06,13.95,195.71,-8.89,-74.81,63.12,3.76,1.75,6.7,368.1,351.6,397.3,30975,8469,70994
2/19/2023,12:00:00,1,5.15,4.5,6.03,-0.34,-5.06,3.26,3.36,-0.91,5.33,-1.75,-4.62,4.2,84.89,10.37,349.93,-19.76,-72.23,50.67,3.25,0.69,5.3,367,351.4,422.6,27467,9387,135706
2/19/2023,18:00:00,1,5.92,1.97,6.67,-3.49,-6.02,3.87,0.21,-5.66,5.36,0.74,-4.2,4.42,157.19,6.28,357.75,8.32,-70.16,52.43,2.71,1,5.61,341.4,313.1,396.9,24423,5000,109492
2/20/2023,0:00:00,1,6,4.62,6.58,-3.58,-6.17,0.38,3.68,-1,5.67,1.55,-5.26,4.69,137.7,75.26,196.33,14.89,-80.72,46.34,1.73,0.73,6.72,389.1,320.3,448.2,10130,5000,129759
2/20/2023,6:00:00,1,6.02,4.42,15.76,1.35,-12.57,5.71,4.54,-2.7,12.98,0.98,-4.45,9.2,83.65,9.49,201.06,8.37,-47.41,51.92,7.82,3.19,16.88,373.5,338,423.2,65879,15442,197193
2/20/2023,12:00:00,1,12.01,8.15,15.35,-1.75,-12.77,11.88,10.45,-1.83,13.07,-0.23,-3.98,7.08,102.92,8.12,358.18,-1.01,-20.25,29.12,11.18,5.07,18.71,451.5,400.8,484,184241,112600,319315
2/20/2023,18:00:00,1,8.65,4.12,11.56,-4.89,-7.82,7.34,4.63,-4.66,8.71,4.25,-6.96,7.32,125.54,13.47,335.49,26.45,-77.97,72.35,11.65,8.57,14.03,426.7,407.9,467.1,190709,105515,302362
2/21/2023,0:00:00,1,8.17,6.01,9.28,-4.56,-7.57,3.37,3.69,-4.28,7.67,-2.29,-8.84,6.64,137.11,16.65,280.71,-16.44,-86.04,56.19,8.41,5.76,12.9,406.5,387.6,424.5,120054,87017,214010
2/21/2023,6:00:00,1,11.7,4.14,14.51,-3.68,-10.27,4.05,2.71,-6.91,10.2,-8.92,-12.05,6,156.54,61.51,296.04,-50.8,-84.38,30.46,8.1,6.09,11.71,416.3,384,428.9,98276,67728,152092
2/21/2023,12:00:00,1,10.55,7.14,11.9,-6.54,-10.2,-0.87,5.7,-0.2,9.79,3.74,-4.94,8.15,137.8,98.06,173.42,22.49,-32.54,60.31,6.77,3.72,13.62,410.1,372,425.9,113085,67533,163407
2/21/2023,18:00:00,1,8.47,7.16,9.64,-3.4,-7.46,2.98,6.65,-3.47,8.92,2.34,-3.21,7.46,118.86,21.84,229.51,16.4,-21.47,69.17,7.32,5.82,11.57,421.5,398.4,449,116608,87149,169560
2/22/2023,0:00:00,1,10.28,8.56,11.19,-6.61,-8.53,-2.96,6.65,-0.08,9.43,3.95,-0.32,9.01,135.67,115.17,180.72,22.57,-1.78,63.81,5.35,3.83,8.43,415.2,397.1,457.7,87020,53161,154090
2/22/2023,6:00:00,1,9.3,7.96,9.78,-6.46,-8.22,1.53,5.74,-0.91,8.64,1.58,-8.06,7.13,141.43,71.75,185.26,10.01,-72.29,53.79,5.79,4.15,10.65,436.2,416.2,496.3,119160,73529,228296
2/22/2023,12:00:00,1,8.83,8.03,9.83,-7.16,-8.43,-3.97,5,0.65,7.47,-1.07,-3.09,4.39,145.25,114.06,172.98,-6.83,-22.26,32.74,7.84,4.33,10.45,453.1,420.4,477.5,140475,80414,233072
2/22/2023,18:00:00,1,9.11,6.68,11.39,-6.3,-8.84,0.88,1.99,-7.57,8.85,2.56,-8.91,7.72,178.46,120.52,322.14,17.18,-76.22,65.45,11.62,9.25,15.9,459,446.5,510.3,160040,105121,273783
2/23/2023,0:00:00,1,7.43,5.11,9.93,-2.49,-9.62,4.21,-3.92,-8.91,5.07,-1.19,-8.72,6.68,233.93,130.86,320.37,-8.3,-73.74,76.09,13.23,3.03,15.15,537.4,510.6,584.9,363528,101668,488537
2/23/2023,6:00:00,1,7.01,6.03,7.72,-5.97,-7.28,-1.82,1.84,-3.28,5.98,-1.91,-5.55,3.89,163.18,107.86,207.52,-16.16,-57.11,36.19,2.81,0.22,11.86,541,518.8,595.4,92032,5000,454888
2/23/2023,12:00:00,1,8.17,7.45,8.89,-7.11,-8.65,-4.86,1.62,-3.12,5.9,-2.25,-6.08,2.04,167.83,129.46,200.8,-15.85,-47.8,14.36,10.12,0.47,12.46,550,524.5,563.7,397735,12002,459894
2/23/2023,18:00:00,1,9.29,2.77,9.81,-7.04,-9.38,6.83,2.75,-5.99,7.85,0.29,-6.88,6.6,162.37,25.35,337.65,1.78,-45.96,59.19,11.22,1.68,19.12,545.4,514.7,606.5,358021,66075,507860
2/24/2023,0:00:00,1,8.33,6.86,9.45,3.98,-1,8.49,-1.98,-8.26,6.85,4.17,-2.5,7.8,342.05,1.65,358.23,31.29,-18.38,71.2,13.53,11.23,16.29,569.3,543.1,614.9,295468,179405,429190
2/24/2023,6:00:00,1,6.25,3.56,7.05,0.85,-4.71,3.93,3.04,-3.41,5.53,4.69,-3.58,6.45,82.52,10.31,302.71,51.41,-65.17,80.89,11.52,9.42,14.7,516.5,470.1,551.5,196799,122189,295976
2/24/2023,12:00:00,1,7.27,5.92,8.15,2.11,-3.52,5.67,2.04,-0.22,3.62,5.95,3.26,7.56,55.05,13.02,181.19,62.3,27.51,73.29,8.92,3.04,9.61,509.5,469.5,521.3,249448,66911,337281
2/24/2023,18:00:00,1,5.23,4.22,5.81,-4.67,-5.04,2.62,1.53,0.78,2.66,0.84,-0.73,5.3,147.21,24.62,169.98,9.31,-8.14,75.62,6.53,3.55,8.42,477.9,431.3,491.5,212164,113322,440423
